exp_rep, bfly, algo, time, preprocess_time, iterations
4, fces, 2052642295501.81, 45.29, 0.00, 58065
4, fces, 2052731139328.60, 45.90, 0.00, 58849
4, fces, 2054613373192.13, 46.51, 0.00, 59630
4, fces, 2055788446196.40, 47.12, 0.00, 60367
4, fces, 2055756265343.28, 47.73, 0.00, 61101
4, fces, 2054574453240.46, 48.34, 0.00, 61811
4, fces, 2052755630685.32, 48.95, 0.00, 62551
4, fces, 2052974265032.48, 49.56, 0.00, 63260
4, fces, 2050601479666.21, 50.17, 0.00, 64014
4, fces, 2054885504420.49, 50.78, 0.00, 64687
4, fces, 2052427864292.15, 51.39, 0.00, 65434
4, fces, 2050614574476.39, 52.00, 0.00, 66176
4, fces, 2051682032512.10, 52.61, 0.00, 66862
4, fces, 2052558275576.31, 53.22, 0.00, 67613
4, fces, 2052201648201.27, 53.83, 0.00, 68375
4, fces, 2050804548859.42, 54.44, 0.00, 69119
4, fces, 2053897509655.03, 55.05, 0.00, 69825
4, fces, 2052843808056.00, 55.66, 0.00, 70558
4, fces, 2051132303393.12, 56.27, 0.00, 71328
4, fces, 2051776640447.00, 56.88, 0.00, 72111
4, fces, 2056243213622.17, 57.49, 0.00, 72853
4, fces, 2055266735475.50, 58.10, 0.00, 73592
4, fces, 2055561557569.43, 58.71, 0.00, 74315
4, fces, 2057933006428.45, 59.32, 0.00, 75048
4, fces, 2057143403518.77, 59.93, 0.00, 75785
5, fces, 539150093266.65, 0.01, 0.00, 11
5, fces, 1972055791981.09, 0.62, 0.00, 729
5, fces, 1925254494790.21, 1.23, 0.00, 1466
5, fces, 2016196650126.28, 1.84, 0.00, 2194
5, fces, 2048442871781.30, 2.45, 0.00, 2934
5, fces, 2070645353573.41, 3.06, 0.00, 3683
5, fces, 2039076666823.11, 3.67, 0.00, 4482
5, fces, 2022163393476.03, 4.27, 0.00, 5265
5, fces, 2006532719037.29, 4.87, 0.00, 6042
5, fces, 1995692437367.18, 5.47, 0.00, 6820
