exp_rep, bfly, algo, time, preprocess_time, iterations
2, ps, 101103092654763.22, 27.07, 0.00, 5728088
2, ps, 101102580848900.38, 27.67, 0.00, 5870262
2, ps, 101109954626404.06, 28.27, 0.00, 6002784
2, ps, 101083565076925.74, 28.87, 0.00, 6131091
2, ps, 101060380076566.42, 29.47, 0.00, 6263166
2, ps, 101057580546084.94, 30.07, 0.00, 6397532
2, ps, 101054080902492.25, 30.67, 0.00, 6537710
2, ps, 101045228144969.82, 31.27, 0.00, 6682946
2, ps, 101030982442484.83, 31.87, 0.00, 6842206
2, ps, 101051572106532.28, 32.48, 0.00, 7005272
2, ps, 101039957441687.98, 33.09, 0.00, 7149466
2, ps, 101030073263828.97, 33.70, 0.00, 7303681
2, ps, 101057584793242.04, 34.31, 0.00, 7442565
2, ps, 101071103515436.53, 34.92, 0.00, 7583831
2, ps, 101062810336032.09, 35.53, 0.00, 7725192
2, ps, 101041638594715.58, 36.14, 0.00, 7857070
2, ps, 101017158990120.23, 36.75, 0.00, 7986628
2, ps, 101029982834575.25, 37.36, 0.00, 8130516
2, ps, 101041325890572.97, 37.97, 0.00, 8263709
2, ps, 101041519279571.40, 38.58, 0.00, 8396625
2, ps, 101029205482273.81, 39.19, 0.00, 8540312
2, ps, 101006787402053.13, 39.80, 0.00, 8697366
2, ps, 101025774677053.15, 40.41, 0.00, 8841199
2, ps, 101046781953983.20, 41.02, 0.00, 8978515
2, ps, 101067793760676.28, 41.63, 0.00, 9123265
2, ps, 101082486163531.50, 42.24, 0.00, 9255232
2, ps, 101099191221546.54, 42.85, 0.00, 9399570
2, ps, 101095843981765.31, 43.46, 0.00, 9545627
2, ps, 101112905525874.93, 44.07, 0.00, 9701502
2, ps, 101121523132324.58, 44.68, 0.00, 9848946
2, ps, 101113268535816.12, 45.29, 0.00, 9977824
2, ps, 101130358468644.23, 45.90, 0.00, 10129429
2, ps, 101139718073151.29, 46.51, 0.00, 10275022
2, ps, 101132447945833.43, 47.12, 0.00, 10430564
2, ps, 101108974016416.96, 47.73, 0.00, 10577305
2, ps, 101110480918471.56, 48.34, 0.00, 10727347
2, ps, 101122835101237.36, 48.95, 0.00, 10869885
2, ps, 101118475089235.76, 49.56, 0.00, 10995444
2, ps, 101124537178126.76, 50.17, 0.00, 11134734
2, ps, 101115279283026.73, 50.78, 0.00, 11265539
2, ps, 101102806470700.75, 51.39, 0.00, 11391443
2, ps, 101124094560617.41, 52.00, 0.00, 11523077
2, ps, 101133135081895.27, 52.61, 0.00, 11672249
2, ps, 101128242848487.78, 53.22, 0.00, 11818621
2, ps, 101149568105963.25, 53.83, 0.00, 11957595
2, ps, 101163848175644.34, 54.44, 0.00, 12093277
2, ps, 101161835428710.06, 55.05, 0.00, 12251883
2, ps, 101144034337571.05, 55.66, 0.00, 12396577
2, ps, 101133034799856.66, 56.27, 0.00, 12538909
2, ps, 101133577105439.01, 56.88, 0.00, 12680853
2, ps, 101151215486988.12, 57.49, 0.00, 12821981
2, ps, 101152008425255.40, 58.10, 0.00, 12970810
2, ps, 101154358661454.97, 58.71, 0.00, 13116116
2, ps, 101135666912670.26, 59.32, 0.00, 13245359
2, ps, 101145015574149.02, 59.93, 0.00, 13389485
3, ps, 97709299643257.33, 0.01, 0.00, 2222
3, ps, 100059197478557.79, 0.62, 0.00, 153437
3, ps, 100754660966633.79, 1.23, 0.00, 291700
3, ps, 100767243698696.05, 1.84, 0.00, 440347
3, ps, 100887102311921.34, 2.45, 0.00, 581531
3, ps, 100631137459230.72, 3.06, 0.00, 722322
3, ps, 100757195182428.78, 3.67, 0.00, 864630
3, ps, 100690195517807.02, 4.27, 0.00, 1009980
3, ps, 100628389519596.24, 4.87, 0.00, 1145619
3, ps, 100700105277224.96, 5.47, 0.00, 1283476
3, ps, 100874617513280.79, 6.07, 0.00, 1417265
3, ps, 100936369082990.46, 6.67, 0.00, 1552053
3, ps, 100976157129338.31, 7.27, 0.00, 1693656
3, ps, 100888172155223.35, 7.87, 0.00, 1833457
3, ps, 100953366476813.68, 8.47, 0.00, 1977610
3, ps, 100950038986453.64, 9.07, 0.00, 2112101
3, ps, 101022994834673.04, 9.67, 0.00, 2237825
3, ps, 101050780435567.53, 10.27, 0.00, 2359820
3, ps, 101089206134691.70, 10.87, 0.00, 2486486
3, ps, 101177344317743.32, 11.47, 0.00, 2615216
3, ps, 101023865461206.51, 12.07, 0.00, 2749670
3, ps, 100921734078466.93, 12.67, 0.00, 2888507
3, ps, 100964616135214.27, 13.27, 0.00, 3007899
3, ps, 101029830555152.73, 13.87, 0.00, 3140259
3, ps, 100960730425862.53, 14.47, 0.00, 3255966
3, ps, 101001000913158.61, 15.07, 0.00, 3381999
3, ps, 100986585047920.79, 15.67, 0.00, 3504339
3, ps, 100971905378240.28, 16.27, 0.00, 3623995
3, ps, 101003272642315.17, 16.87, 0.00, 3722561
3, ps, 101029686139000.01, 17.47, 0.00, 3824287
3, ps, 101019305039902.79, 18.07, 0.00, 3923868
3, ps, 101014634695463.06, 18.67, 0.00, 4021472
3, ps, 100999283924738.19, 19.27, 0.00, 4114553
3, ps, 101030795818622.66, 19.87, 0.00, 4225936
3, ps, 101057702688005.17, 20.47, 0.00, 4335028
3, ps, 101134613355258.85, 21.07, 0.00, 4459219
3, ps, 101103093033524.08, 21.67, 0.00, 4598188
3, ps, 101101379693112.07, 22.27, 0.00, 4724406
3, ps, 101163317878021.35, 22.87, 0.00, 4861445
3, ps, 101114597020959.74, 23.47, 0.00, 4996136
3, ps, 101131864002494.63, 24.07, 0.00, 5130315
3, ps, 101107935694926.30, 24.67, 0.00, 5255622
3, ps, 101141722559596.34, 25.27, 0.00, 5387857
3, ps, 101115410974237.27, 25.87, 0.00, 5523483
3, ps, 101118216982962.61, 26.47, 0.00, 5670198
3, ps, 101092869644036.59, 27.07, 0.00, 5823939
3, ps, 101081289561576.47, 27.67, 0.00, 5960879
3, ps, 101073177215163.42, 28.27, 0.00, 6096161
3, ps, 101024186277603.38, 28.87, 0.00, 6225733
3, ps, 101007026351136.45, 29.47, 0.00, 6373062
3, ps, 101021123788893.35, 30.07, 0.00, 6508346
3, ps, 101027915130137.00, 30.67, 0.00, 6646005
3, ps, 101021507036337.51, 31.27, 0.00, 6802321
3, ps, 101022979272112.61, 31.87, 0.00, 6936966
3, ps, 101016355919787.57, 32.48, 0.00, 7077267
3, ps, 101033283373475.83, 33.09, 0.00, 7228996
3, ps, 101084303935281.24, 33.70, 0.00, 7369738
3, ps, 101092775148303.76, 34.31, 0.00, 7505089
3, ps, 101056222900237.98, 34.92, 0.00, 7648064
3, ps, 101067020107851.61, 35.53, 0.00, 7787023
