exp_rep, bfly, algo, time, iterations
13, fes, 2030647295562.29, 7.27, 10644
13, fes, 2024847128446.84, 7.87, 11547
13, fes, 2034974124887.79, 8.47, 12438
13, fes, 2017646716003.09, 9.07, 13334
13, fes, 2001747994926.34, 9.67, 14226
13, fes, 2002263085599.20, 10.27, 15079
13, fes, 2009250722998.74, 10.87, 15968
13, fes, 2007661537433.88, 11.47, 16814
13, fes, 2006412924195.46, 12.07, 17648
13, fes, 1986573320087.10, 12.67, 18521
13, fes, 1974209089927.31, 13.27, 19341
13, fes, 1985165008411.51, 13.87, 20154
13, fes, 1981922500339.83, 14.47, 20960
13, fes, 1983682824200.16, 15.07, 21732
13, fes, 2000559455765.61, 15.67, 22483
13, fes, 1997485428223.71, 16.27, 23256
13, fes, 2002558395830.74, 16.87, 24040
13, fes, 1997050850712.65, 17.47, 24817
13, fes, 1994086822143.16, 18.07, 25594
13, fes, 1999508442069.16, 18.67, 26371
13, fes, 1994982686422.77, 19.27, 27148
13, fes, 2002616724375.62, 19.87, 27923
13, fes, 1995611716884.02, 20.47, 28719
13, fes, 1984690787216.53, 21.07, 29492
13, fes, 1983597250110.73, 21.67, 30277
13, fes, 1981356302569.94, 22.27, 31068
13, fes, 1978789996651.40, 22.87, 31848
13, fes, 1981522862874.84, 23.47, 32632
13, fes, 1989388751282.33, 24.07, 33448
13, fes, 1995661642052.96, 24.67, 34291
13, fes, 1990261597146.69, 25.27, 35152
13, fes, 1992419179513.60, 25.87, 36030
13, fes, 2003393730752.24, 26.47, 36877
13, fes, 2004453973807.64, 27.07, 37766
13, fes, 2002218097551.21, 27.67, 38638
13, fes, 1996162036802.10, 28.27, 39519
13, fes, 1992881418258.00, 28.87, 40405
13, fes, 1993598397255.67, 29.47, 41267
13, fes, 1986908519247.82, 30.07, 42131
13, fes, 1984119439253.26, 30.67, 42991
13, fes, 1982696718490.63, 31.27, 43886
13, fes, 1976903466672.47, 31.87, 44783
13, fes, 1971010026920.05, 32.48, 45691
13, fes, 1970317355780.91, 33.09, 46618
13, fes, 1968635473988.02, 33.70, 47549
13, fes, 1964080551574.76, 34.31, 48463
13, fes, 1978154731882.27, 34.92, 49355
13, fes, 1989962098326.73, 35.53, 50260
13, fes, 1988356527382.31, 36.14, 51155
13, fes, 1991159986559.47, 36.75, 52087
13, fes, 1985259713335.32, 37.36, 52980
13, fes, 1985903780627.38, 37.97, 53872
13, fes, 1987748340660.46, 38.58, 54765
13, fes, 1984776721686.04, 39.19, 55646
13, fes, 1985131793558.26, 39.80, 56505
13, fes, 1985109930603.34, 40.41, 57354
13, fes, 1980363690666.46, 41.02, 58210
13, fes, 1978859590241.91, 41.63, 59061
13, fes, 1978491754460.10, 42.24, 59889
13, fes, 1976245152186.83, 42.85, 60724
13, fes, 1975953782231.29, 43.46, 61549
13, fes, 1977208267946.55, 44.07, 62383
13, fes, 1976204354494.05, 44.68, 63219
13, fes, 1977228638400.99, 45.29, 64036
13, fes, 1979916480918.31, 45.90, 64881
13, fes, 1987226223736.77, 46.51, 65698
13, fes, 1990372659078.24, 47.12, 66528
13, fes, 1991831977865.86, 47.73, 67380
13, fes, 1993058257897.07, 48.34, 68210
13, fes, 1992621468812.75, 48.95, 69047
13, fes, 1991372276619.39, 49.56, 69880
13, fes, 1988132256526.20, 50.17, 70714
13, fes, 1991076708002.43, 50.78, 71525
13, fes, 1990036291382.75, 51.39, 72356
13, fes, 1992347446946.27, 52.00, 73205
13, fes, 1993259860070.60, 52.61, 74060
13, fes, 1995129093936.74, 53.22, 74926
13, fes, 1995160893820.28, 53.83, 75782
13, fes, 1999726326556.71, 54.44, 76633
13, fes, 2001343613986.62, 55.05, 77518
13, fes, 2003177880112.61, 55.66, 78394
13, fes, 2001608512060.81, 56.27, 79260
13, fes, 2005129853433.94, 56.88, 80126
13, fes, 2005775878113.20, 57.49, 81008
13, fes, 2008894098624.39, 58.10, 81889
13, fes, 2011324191007.11, 58.71, 82744
13, fes, 2013923520100.99, 59.32, 83628
13, fes, 2009877443904.83, 59.93, 84529
