exp_rep, bfly, algo, time, iterations
13, fes, 100534783772695.65, 7.87, 5817
13, fes, 101192599410722.55, 8.47, 6287
13, fes, 101038301261131.56, 9.07, 6753
13, fes, 101217287730288.97, 9.67, 7211
13, fes, 100853556386081.43, 10.27, 7657
13, fes, 101112251044568.95, 10.87, 8097
13, fes, 101064800609272.14, 11.47, 8535
13, fes, 100466464741245.15, 12.07, 8970
13, fes, 100516862397598.55, 12.67, 9396
13, fes, 100434233591270.88, 13.27, 9816
13, fes, 99867571846937.12, 13.87, 10244
13, fes, 99785306036891.88, 14.47, 10666
13, fes, 99666059716535.46, 15.07, 11084
13, fes, 99826436636399.99, 15.67, 11517
13, fes, 100363249504014.92, 16.27, 11941
13, fes, 100652838246063.87, 16.87, 12355
13, fes, 100049882548098.40, 17.47, 12775
13, fes, 100492351564327.39, 18.07, 13193
13, fes, 100349053841146.09, 18.67, 13619
13, fes, 100442976365912.64, 19.27, 14030
13, fes, 100000320922573.83, 19.87, 14445
13, fes, 100193639854084.90, 20.47, 14859
13, fes, 100205122966600.61, 21.07, 15271
13, fes, 100281545718524.37, 21.67, 15680
13, fes, 100177966916767.37, 22.27, 16087
13, fes, 100202679191898.06, 22.87, 16503
13, fes, 100746936553544.05, 23.47, 16911
13, fes, 100381040550583.28, 24.07, 17321
13, fes, 100125479258586.88, 24.67, 17733
13, fes, 99986343238100.28, 25.27, 18144
13, fes, 99974643024999.00, 25.87, 18547
13, fes, 100067455235382.08, 26.47, 18957
13, fes, 100135159588735.02, 27.07, 19365
13, fes, 100025325087038.35, 27.67, 19779
13, fes, 100202185704032.23, 28.27, 20190
13, fes, 100182661963784.08, 28.87, 20618
13, fes, 100255743425503.11, 29.47, 21059
13, fes, 100464419064913.02, 30.07, 21501
13, fes, 100433277268694.63, 30.67, 21951
13, fes, 100320494351258.70, 31.27, 22407
13, fes, 100026662803342.51, 31.87, 22864
13, fes, 100251681456073.81, 32.48, 23335
13, fes, 100310704108995.46, 33.09, 23802
13, fes, 100282789050416.26, 33.70, 24276
13, fes, 100322087044177.93, 34.31, 24752
13, fes, 100128981217270.32, 34.92, 25233
13, fes, 99967495017237.90, 35.53, 25708
13, fes, 100019514601586.20, 36.14, 26182
13, fes, 99847167630267.17, 36.75, 26649
13, fes, 99881552806328.01, 37.36, 27111
13, fes, 99782863945925.41, 37.97, 27569
13, fes, 99742101490526.48, 38.58, 28018
13, fes, 99557900161646.33, 39.19, 28459
13, fes, 99632190901780.65, 39.80, 28892
13, fes, 99714337019064.51, 40.41, 29328
13, fes, 99766418369664.42, 41.02, 29755
13, fes, 99781212559728.25, 41.63, 30186
13, fes, 99856132037880.24, 42.24, 30618
13, fes, 99851444674941.14, 42.85, 31044
13, fes, 99665984457341.19, 43.46, 31467
13, fes, 99897601798103.83, 44.07, 31890
13, fes, 100015536636743.74, 44.68, 32312
13, fes, 100116905244117.28, 45.29, 32731
13, fes, 100229553977710.11, 45.90, 33156
13, fes, 100149683790636.59, 46.51, 33572
13, fes, 100034654832852.96, 47.12, 33995
13, fes, 100059746373556.04, 47.73, 34412
13, fes, 100031279224815.46, 48.34, 34831
13, fes, 100124889946590.52, 48.96, 35258
13, fes, 100203750025924.91, 49.57, 35684
13, fes, 100175854170190.62, 50.18, 36103
13, fes, 100047588555156.04, 50.79, 36521
13, fes, 100175334355667.73, 51.40, 36942
13, fes, 100224595023862.14, 52.01, 37366
13, fes, 100284808865210.87, 52.62, 37787
13, fes, 100338713373895.32, 53.23, 38208
13, fes, 100290621266299.27, 53.84, 38634
13, fes, 100328976077023.98, 54.45, 39054
13, fes, 100352227231198.22, 55.06, 39475
13, fes, 100471203234627.84, 55.67, 39898
13, fes, 100420290396277.76, 56.28, 40315
13, fes, 100297724950030.94, 56.89, 40733
13, fes, 100180213716719.57, 57.50, 41151
13, fes, 100191780721725.22, 58.11, 41561
13, fes, 100065028317753.34, 58.72, 41964
13, fes, 100255726240426.32, 59.33, 42360
13, fes, 100311313134705.39, 59.94, 42747
