exp_rep, bfly, algo, time, preprocess_time, iterations
3, pcs, 2036249122354.42, 25.27, 0.00, 5827500
3, pcs, 2036103891760.67, 25.87, 0.00, 5958953
3, pcs, 2036183984949.99, 26.47, 0.00, 6087622
3, pcs, 2036138264568.63, 27.07, 0.00, 6214569
3, pcs, 2036084569815.17, 27.67, 0.00, 6358259
3, pcs, 2036005743552.32, 28.27, 0.00, 6489102
3, pcs, 2035877432830.46, 28.87, 0.00, 6631468
3, pcs, 2035805706804.14, 29.47, 0.00, 6768620
3, pcs, 2035954719199.13, 30.07, 0.00, 6911857
3, pcs, 2036016993799.30, 30.67, 0.00, 7062388
3, pcs, 2035961321790.94, 31.27, 0.00, 7194656
3, pcs, 2035851528368.51, 31.87, 0.00, 7331542
3, pcs, 2036111517315.71, 32.48, 0.00, 7478920
3, pcs, 2035828660750.33, 33.09, 0.00, 7607758
3, pcs, 2036114668760.40, 33.70, 0.00, 7762543
3, pcs, 2036131222622.57, 34.31, 0.00, 7891771
3, pcs, 2036065188068.88, 34.92, 0.00, 8028941
3, pcs, 2036041021517.11, 35.53, 0.00, 8177556
3, pcs, 2036011934224.71, 36.14, 0.00, 8313227
3, pcs, 2035971248761.09, 36.75, 0.00, 8453668
3, pcs, 2035925691069.50, 37.36, 0.00, 8591464
3, pcs, 2035793684843.20, 37.97, 0.00, 8741285
3, pcs, 2035908154579.88, 38.58, 0.00, 8877268
3, pcs, 2035990838656.27, 39.19, 0.00, 9021278
3, pcs, 2036006931652.58, 39.80, 0.00, 9162859
3, pcs, 2036163871347.75, 40.41, 0.00, 9308400
3, pcs, 2036058033742.56, 41.02, 0.00, 9444136
3, pcs, 2036043653780.84, 41.63, 0.00, 9597808
3, pcs, 2036056747626.37, 42.24, 0.00, 9741892
3, pcs, 2036056154958.40, 42.85, 0.00, 9891836
3, pcs, 2036120843083.63, 43.46, 0.00, 10030850
3, pcs, 2036424059951.94, 44.07, 0.00, 10165008
3, pcs, 2036306990994.19, 44.68, 0.00, 10312759
3, pcs, 2036298211570.14, 45.29, 0.00, 10464412
3, pcs, 2036213690147.59, 45.90, 0.00, 10613613
3, pcs, 2036204794070.54, 46.51, 0.00, 10757223
3, pcs, 2036085276092.11, 47.12, 0.00, 10906913
3, pcs, 2036160158250.80, 47.73, 0.00, 11060818
3, pcs, 2036108783593.66, 48.34, 0.00, 11210604
3, pcs, 2036006523296.68, 48.95, 0.00, 11356026
3, pcs, 2035974881259.73, 49.56, 0.00, 11511689
3, pcs, 2036031015470.75, 50.17, 0.00, 11640104
3, pcs, 2036036283227.52, 50.78, 0.00, 11784819
3, pcs, 2036120929305.86, 51.39, 0.00, 11934594
3, pcs, 2036193615686.66, 52.00, 0.00, 12077486
3, pcs, 2036122152463.90, 52.61, 0.00, 12217744
3, pcs, 2036077052495.16, 53.22, 0.00, 12365165
3, pcs, 2036155825193.69, 53.83, 0.00, 12499814
3, pcs, 2036192391194.43, 54.44, 0.00, 12639156
3, pcs, 2036310092101.92, 55.05, 0.00, 12749178
3, pcs, 2036300843004.86, 55.66, 0.00, 12875159
3, pcs, 2036465802838.88, 56.27, 0.00, 12995230
3, pcs, 2036475731132.85, 56.88, 0.00, 13140659
3, pcs, 2036528469861.26, 57.49, 0.00, 13291782
3, pcs, 2036418058803.26, 58.10, 0.00, 13444053
3, pcs, 2036442630111.69, 58.71, 0.00, 13593544
3, pcs, 2036455524753.02, 59.32, 0.00, 13750422
3, pcs, 2036466741907.17, 59.93, 0.00, 13887795
4, pcs, 2048037352037.80, 0.01, 0.00, 2123
4, pcs, 2036737820027.33, 0.62, 0.00, 139424
4, pcs, 2038036662176.39, 1.23, 0.00, 275224
4, pcs, 2038044384827.09, 1.84, 0.00, 412841
4, pcs, 2038469703322.13, 2.45, 0.00, 573541
4, pcs, 2037891884689.91, 3.06, 0.00, 727918
4, pcs, 2036713598105.63, 3.67, 0.00, 873936
4, pcs, 2036333943122.69, 4.27, 0.00, 1012437
4, pcs, 2036949141599.86, 4.87, 0.00, 1143459
4, pcs, 2036541362208.49, 5.47, 0.00, 1272618
4, pcs, 2037710420650.86, 6.07, 0.00, 1397737
4, pcs, 2036235115766.58, 6.67, 0.00, 1547022
4, pcs, 2034963619860.26, 7.27, 0.00, 1677229
4, pcs, 2035361782099.59, 7.87, 0.00, 1803122
4, pcs, 2034807896869.47, 8.47, 0.00, 1945582
4, pcs, 2035520832713.54, 9.07, 0.00, 2072331
4, pcs, 2034975936450.86, 9.67, 0.00, 2208989
4, pcs, 2036019272847.01, 10.27, 0.00, 2341699
4, pcs, 2036686949145.30, 10.87, 0.00, 2465750
4, pcs, 2036649368470.05, 11.47, 0.00, 2599757
4, pcs, 2036448693385.88, 12.07, 0.00, 2733124
4, pcs, 2036383533661.28, 12.67, 0.00, 2874266
4, pcs, 2036160816374.54, 13.27, 0.00, 3009714
4, pcs, 2035872661096.62, 13.87, 0.00, 3135807
4, pcs, 2036307576020.42, 14.47, 0.00, 3275839
4, pcs, 2036893923518.13, 15.07, 0.00, 3430181
4, pcs, 2036722639696.93, 15.67, 0.00, 3584664
4, pcs, 2036837413776.72, 16.27, 0.00, 3721045
4, pcs, 2037228431119.05, 16.87, 0.00, 3866564
4, pcs, 2037191893376.07, 17.47, 0.00, 3996504
4, pcs, 2036887487540.84, 18.07, 0.00, 4144643
4, pcs, 2037038527961.70, 18.67, 0.00, 4277339
4, pcs, 2036190664650.90, 19.27, 0.00, 4412481
4, pcs, 2035966328080.89, 19.87, 0.00, 4555332
4, pcs, 2035657504470.08, 20.47, 0.00, 4697887
4, pcs, 2035752763145.02, 21.07, 0.00, 4832565
4, pcs, 2035815637234.60, 21.67, 0.00, 4978320
4, pcs, 2035430221706.88, 22.27, 0.00, 5119049
4, pcs, 2035160352877.92, 22.87, 0.00, 5251148
4, pcs, 2035021585949.90, 23.47, 0.00, 5387307
4, pcs, 2034778315502.87, 24.07, 0.00, 5524383
4, pcs, 2034794103978.90, 24.67, 0.00, 5664111
4, pcs, 2034646508131.00, 25.27, 0.00, 5812019
4, pcs, 2034754019111.95, 25.87, 0.00, 5956900
4, pcs, 2034731585780.20, 26.47, 0.00, 6110624
4, pcs, 2035040614344.18, 27.07, 0.00, 6248694
4, pcs, 2035019399379.18, 27.67, 0.00, 6389665
4, pcs, 2035036932302.56, 28.27, 0.00, 6539097
4, pcs, 2035055752395.05, 28.87, 0.00, 6676597
4, pcs, 2035362274202.49, 29.47, 0.00, 6806555
4, pcs, 2035350532357.30, 30.07, 0.00, 6933125
4, pcs, 2035523042661.60, 30.67, 0.00, 7074414
4, pcs, 2035435629929.26, 31.27, 0.00, 7205647
4, pcs, 2035449214783.38, 31.87, 0.00, 7355966
4, pcs, 2035163174055.27, 32.48, 0.00, 7495996
4, pcs, 2035059169915.24, 33.09, 0.00, 7646397
4, pcs, 2034976953194.83, 33.70, 0.00, 7780554
4, pcs, 2034968861059.48, 34.31, 0.00, 7924788
4, pcs, 2034937054506.50, 34.92, 0.00, 8084728
4, pcs, 2034875577112.78, 35.53, 0.00, 8236838
4, pcs, 2035014103697.36, 36.14, 0.00, 8375185
4, pcs, 2034950092985.84, 36.75, 0.00, 8519048
4, pcs, 2035036018888.70, 37.36, 0.00, 8649515
4, pcs, 2035246607822.40, 37.97, 0.00, 8784613
4, pcs, 2035095052661.43, 38.58, 0.00, 8953423
4, pcs, 2034995568471.23, 39.19, 0.00, 9087415
4, pcs, 2034930535298.36, 39.80, 0.00, 9225751
4, pcs, 2034807217196.81, 40.41, 0.00, 9388053
4, pcs, 2034845034608.95, 41.02, 0.00, 9520016
4, pcs, 2034911428840.67, 41.63, 0.00, 9653755
4, pcs, 2035029012961.43, 42.24, 0.00, 9764598
4, pcs, 2034954357196.46, 42.85, 0.00, 9893737
4, pcs, 2035141634453.59, 43.46, 0.00, 10023515
4, pcs, 2034947214736.37, 44.07, 0.00, 10165206
4, pcs, 2034879444799.84, 44.68, 0.00, 10316506
4, pcs, 2034911375230.29, 45.29, 0.00, 10474637
4, pcs, 2034992892591.69, 45.90, 0.00, 10614540
4, pcs, 2034997296233.56, 46.51, 0.00, 10769171
