exp_rep, bfly, algo, time, preprocess_time, iterations
5, fces, 40791722188371.08, 44.08, 0.00, 32607
5, fces, 40812499854642.95, 44.69, 0.00, 33110
5, fces, 40810849822782.83, 45.30, 0.00, 33627
5, fces, 40823542407069.74, 45.91, 0.00, 34151
5, fces, 40868132936467.66, 46.52, 0.00, 34671
5, fces, 40894148553063.79, 47.13, 0.00, 35205
5, fces, 40873307588515.99, 47.74, 0.00, 35734
5, fces, 40906629123884.47, 48.35, 0.00, 36261
5, fces, 40890984862794.76, 48.96, 0.00, 36810
5, fces, 40925482081877.75, 49.57, 0.00, 37323
5, fces, 40915691564971.07, 50.18, 0.00, 37824
5, fces, 40895622850637.51, 50.79, 0.00, 38313
5, fces, 40894482372835.02, 51.40, 0.00, 38793
5, fces, 40905856650427.53, 52.01, 0.00, 39262
5, fces, 40880490336086.06, 52.62, 0.00, 39726
5, fces, 40909442482485.65, 53.23, 0.00, 40179
5, fces, 40934547436480.86, 53.84, 0.00, 40630
5, fces, 40920515204993.87, 54.45, 0.00, 41072
5, fces, 40914409504508.95, 55.06, 0.00, 41521
5, fces, 40909667386660.25, 55.67, 0.00, 41971
5, fces, 40950059818760.19, 56.28, 0.00, 42411
