exp_rep, bfly, algo, time, preprocess_time, iterations
3, pcs, 101525271404975.68, 6.67, 0.00, 969516
3, pcs, 101536741499336.51, 7.27, 0.00, 1067622
3, pcs, 101498114797506.59, 7.87, 0.00, 1169913
3, pcs, 101470311860308.39, 8.47, 0.00, 1270052
3, pcs, 101474191587907.71, 9.07, 0.00, 1385238
3, pcs, 101446667554160.41, 9.67, 0.00, 1486464
3, pcs, 101488377854305.77, 10.27, 0.00, 1595005
3, pcs, 101483191027927.01, 10.87, 0.00, 1702525
3, pcs, 101494522799642.93, 11.47, 0.00, 1808198
3, pcs, 101479994207196.19, 12.07, 0.00, 1911089
3, pcs, 101466713700187.91, 12.67, 0.00, 2019122
3, pcs, 101450703530634.95, 13.27, 0.00, 2144347
3, pcs, 101478720853733.10, 13.87, 0.00, 2255137
3, pcs, 101470813500888.57, 14.47, 0.00, 2360597
3, pcs, 101480877916732.04, 15.07, 0.00, 2464448
3, pcs, 101470124455377.15, 15.67, 0.00, 2569953
3, pcs, 101469389300156.66, 16.27, 0.00, 2674304
3, pcs, 101471543449055.11, 16.87, 0.00, 2787034
3, pcs, 101476085644066.26, 17.47, 0.00, 2884884
3, pcs, 101473517978149.44, 18.07, 0.00, 2987047
3, pcs, 101462088241828.52, 18.67, 0.00, 3102833
3, pcs, 101462435655807.00, 19.27, 0.00, 3208440
3, pcs, 101473440374905.46, 19.87, 0.00, 3308751
3, pcs, 101465670269514.80, 20.47, 0.00, 3418686
3, pcs, 101456533060215.36, 21.07, 0.00, 3520351
3, pcs, 101456288747900.59, 21.67, 0.00, 3628581
3, pcs, 101484517520597.77, 22.27, 0.00, 3738113
3, pcs, 101482414901100.23, 22.87, 0.00, 3845264
3, pcs, 101498148938707.44, 23.47, 0.00, 3951894
3, pcs, 101500620908549.01, 24.07, 0.00, 4058299
3, pcs, 101503138961504.26, 24.67, 0.00, 4166731
3, pcs, 101511489043545.11, 25.27, 0.00, 4287184
3, pcs, 101507656000755.83, 25.87, 0.00, 4389301
3, pcs, 101500451107501.90, 26.47, 0.00, 4490519
3, pcs, 101486139344035.43, 27.07, 0.00, 4602357
3, pcs, 101492106955564.53, 27.67, 0.00, 4709712
3, pcs, 101489185601802.39, 28.27, 0.00, 4817666
3, pcs, 101486456839072.68, 28.87, 0.00, 4930200
3, pcs, 101487289616237.84, 29.47, 0.00, 5040931
3, pcs, 101478385164968.77, 30.07, 0.00, 5149569
3, pcs, 101472597233357.80, 30.67, 0.00, 5266057
3, pcs, 101459983230679.33, 31.27, 0.00, 5376715
3, pcs, 101461099689872.04, 31.87, 0.00, 5488750
3, pcs, 101461217960625.72, 32.48, 0.00, 5594614
3, pcs, 101453437222611.90, 33.09, 0.00, 5706821
3, pcs, 101459381064105.05, 33.70, 0.00, 5812391
3, pcs, 101451907195322.09, 34.31, 0.00, 5925422
3, pcs, 101459516599889.15, 34.92, 0.00, 6040334
3, pcs, 101453628932868.54, 35.53, 0.00, 6157367
3, pcs, 101461265526343.77, 36.14, 0.00, 6258903
3, pcs, 101462151977924.39, 36.75, 0.00, 6377030
3, pcs, 101457989898913.39, 37.36, 0.00, 6482500
3, pcs, 101456046624109.69, 37.97, 0.00, 6590599
3, pcs, 101442797089214.51, 38.58, 0.00, 6701141
3, pcs, 101435071955962.47, 39.19, 0.00, 6811270
3, pcs, 101443776877437.44, 39.80, 0.00, 6916318
3, pcs, 101450380431276.95, 40.41, 0.00, 7036327
3, pcs, 101464526068714.22, 41.02, 0.00, 7149565
3, pcs, 101461888840054.61, 41.63, 0.00, 7269938
3, pcs, 101460198396593.75, 42.24, 0.00, 7378121
3, pcs, 101464510904440.35, 42.85, 0.00, 7485428
3, pcs, 101464381932663.69, 43.46, 0.00, 7591675
3, pcs, 101462206647263.80, 44.07, 0.00, 7696804
3, pcs, 101466257486563.17, 44.68, 0.00, 7808416
3, pcs, 101463923095420.59, 45.29, 0.00, 7917719
3, pcs, 101466080009855.80, 45.90, 0.00, 8025005
3, pcs, 101464760634191.06, 46.51, 0.00, 8143304
3, pcs, 101462946754799.80, 47.12, 0.00, 8246762
3, pcs, 101469171112984.83, 47.73, 0.00, 8343083
3, pcs, 101470090792198.38, 48.34, 0.00, 8449735
3, pcs, 101473370357355.98, 48.95, 0.00, 8545192
3, pcs, 101470092133440.98, 49.56, 0.00, 8645856
3, pcs, 101468701984524.70, 50.17, 0.00, 8748019
3, pcs, 101476391273934.03, 50.78, 0.00, 8860517
3, pcs, 101472379458734.54, 51.39, 0.00, 8957067
3, pcs, 101475973138146.28, 52.00, 0.00, 9062095
3, pcs, 101478070884177.82, 52.61, 0.00, 9153347
3, pcs, 101476293538851.42, 53.22, 0.00, 9241590
3, pcs, 101471157775675.61, 53.83, 0.00, 9327310
3, pcs, 101474502134780.75, 54.44, 0.00, 9405604
3, pcs, 101475970100453.38, 55.05, 0.00, 9486304
3, pcs, 101487200223884.57, 55.66, 0.00, 9569229
3, pcs, 101484319324075.97, 56.27, 0.00, 9653112
3, pcs, 101481081976817.63, 56.88, 0.00, 9741151
3, pcs, 101486851209216.28, 57.49, 0.00, 9845650
3, pcs, 101486384810007.53, 58.10, 0.00, 9935687
3, pcs, 101481428239724.37, 58.71, 0.00, 10027476
3, pcs, 101480867926696.37, 59.32, 0.00, 10122404
3, pcs, 101478375995496.73, 59.93, 0.00, 10220872
4, pcs, 103015269542099.50, 0.01, 0.00, 876
4, pcs, 101215573434644.55, 0.62, 0.00, 101344
4, pcs, 101355934508259.22, 1.23, 0.00, 196976
4, pcs, 101377378460482.88, 1.84, 0.00, 301128
4, pcs, 101312965472563.54, 2.45, 0.00, 414498
4, pcs, 101243648631475.29, 3.06, 0.00, 523100
4, pcs, 101334022247858.02, 3.67, 0.00, 636560
4, pcs, 101364256975155.56, 4.27, 0.00, 743406
4, pcs, 101396523645832.41, 4.87, 0.00, 856559
4, pcs, 101385029254947.43, 5.47, 0.00, 961867
4, pcs, 101336750954864.06, 6.07, 0.00, 1069278
4, pcs, 101361398807056.82, 6.67, 0.00, 1176153
4, pcs, 101337877601083.58, 7.27, 0.00, 1283856
4, pcs, 101331876150078.19, 7.87, 0.00, 1392465
4, pcs, 101316603637688.39, 8.47, 0.00, 1505957
4, pcs, 101337651257065.13, 9.07, 0.00, 1610712
4, pcs, 101302296726296.95, 9.67, 0.00, 1722312
4, pcs, 101301736075313.50, 10.27, 0.00, 1823174
4, pcs, 101323956326551.56, 10.87, 0.00, 1930251
4, pcs, 101341546834613.73, 11.47, 0.00, 2035758
4, pcs, 101353068347738.91, 12.07, 0.00, 2137493
4, pcs, 101395642426879.98, 12.67, 0.00, 2251567
4, pcs, 101407302446323.52, 13.27, 0.00, 2360028
4, pcs, 101400592331486.60, 13.87, 0.00, 2464370
4, pcs, 101419615225239.24, 14.47, 0.00, 2574760
4, pcs, 101431368574732.47, 15.07, 0.00, 2682632
4, pcs, 101427313814768.26, 15.67, 0.00, 2786152
4, pcs, 101444604582686.50, 16.27, 0.00, 2895210
4, pcs, 101463613873920.45, 16.87, 0.00, 3003869
4, pcs, 101459885625195.12, 17.47, 0.00, 3103113
4, pcs, 101460142514385.75, 18.07, 0.00, 3212715
4, pcs, 101448658234489.99, 18.67, 0.00, 3318514
4, pcs, 101447211862024.67, 19.27, 0.00, 3423072
4, pcs, 101441844604039.95, 19.87, 0.00, 3541120
4, pcs, 101438357901320.60, 20.47, 0.00, 3643438
4, pcs, 101449401913281.47, 21.07, 0.00, 3749370
4, pcs, 101442933168840.69, 21.67, 0.00, 3856674
4, pcs, 101463362518779.71, 22.27, 0.00, 3968515
4, pcs, 101469669188579.23, 22.87, 0.00, 4078268
4, pcs, 101468341972302.80, 23.47, 0.00, 4183487
4, pcs, 101477583942552.83, 24.07, 0.00, 4288749
4, pcs, 101479809806576.08, 24.67, 0.00, 4390494
4, pcs, 101479291136906.71, 25.27, 0.00, 4497591
4, pcs, 101469905160436.19, 25.87, 0.00, 4604808
4, pcs, 101463365314665.28, 26.47, 0.00, 4720546
4, pcs, 101471810132737.82, 27.07, 0.00, 4829220
4, pcs, 101467935885567.56, 27.67, 0.00, 4942074
4, pcs, 101474204878493.54, 28.27, 0.00, 5051009
4, pcs, 101471613574632.59, 28.87, 0.00, 5159917
4, pcs, 101469935895721.15, 29.47, 0.00, 5267592
4, pcs, 101451937600010.92, 30.07, 0.00, 5386496
4, pcs, 101447969039509.98, 30.67, 0.00, 5491427
4, pcs, 101459417465226.90, 31.27, 0.00, 5609166
4, pcs, 101471650917300.73, 31.87, 0.00, 5722056
4, pcs, 101470884040271.70, 32.48, 0.00, 5829361
4, pcs, 101466905913648.06, 33.09, 0.00, 5938241
4, pcs, 101464732793524.88, 33.70, 0.00, 6045074
4, pcs, 101463417822001.99, 34.31, 0.00, 6151951
4, pcs, 101453085714892.05, 34.92, 0.00, 6262554
4, pcs, 101460705504409.11, 35.53, 0.00, 6374663
4, pcs, 101462734494898.57, 36.14, 0.00, 6488976
4, pcs, 101462651971860.01, 36.75, 0.00, 6601515
4, pcs, 101477863379778.29, 37.36, 0.00, 6708045
4, pcs, 101471962718388.47, 37.97, 0.00, 6813693
4, pcs, 101472991654038.00, 38.58, 0.00, 6922326
4, pcs, 101478478164988.95, 39.19, 0.00, 7036139
4, pcs, 101491331619416.66, 39.80, 0.00, 7150463
4, pcs, 101489836621270.79, 40.41, 0.00, 7261113
4, pcs, 101487928209176.97, 41.02, 0.00, 7368587
4, pcs, 101496756167728.98, 41.63, 0.00, 7473704
4, pcs, 101499866418957.43, 42.24, 0.00, 7572341
4, pcs, 101492527611576.92, 42.85, 0.00, 7681332
4, pcs, 101497421616159.68, 43.46, 0.00, 7783199
4, pcs, 101498903224824.70, 44.07, 0.00, 7882830
4, pcs, 101496474041833.51, 44.68, 0.00, 7985209
4, pcs, 101495795396984.47, 45.29, 0.00, 8086898
4, pcs, 101497854414858.25, 45.90, 0.00, 8181385
4, pcs, 101498160436628.14, 46.51, 0.00, 8272665
4, pcs, 101487132514424.20, 47.12, 0.00, 8357749
4, pcs, 101493671036628.50, 47.73, 0.00, 8434620
4, pcs, 101498112413684.80, 48.34, 0.00, 8518740
4, pcs, 101503389354211.73, 48.95, 0.00, 8597091
4, pcs, 101506789929086.00, 49.56, 0.00, 8675128
4, pcs, 101508983726924.61, 50.17, 0.00, 8765463
4, pcs, 101508005028434.14, 50.78, 0.00, 8852412
4, pcs, 101508636834927.96, 51.39, 0.00, 8945469
4, pcs, 101509114010621.47, 52.00, 0.00, 9044028
4, pcs, 101509132850218.08, 52.61, 0.00, 9139549
4, pcs, 101504834529120.23, 53.22, 0.00, 9243992
4, pcs, 101508613551265.67, 53.83, 0.00, 9342046
4, pcs, 101502752649002.71, 54.44, 0.00, 9449105
4, pcs, 101509565112038.44, 55.05, 0.00, 9554981
4, pcs, 101510089985911.00, 55.66, 0.00, 9663354
4, pcs, 101514907291859.21, 56.27, 0.00, 9773166
4, pcs, 101508058004956.53, 56.88, 0.00, 9886142
4, pcs, 101503083023648.84, 57.49, 0.00, 9995173
4, pcs, 101507965407402.21, 58.10, 0.00, 10095077
4, pcs, 101509007688518.60, 58.71, 0.00, 10209869
4, pcs, 101512287455947.06, 59.32, 0.00, 10312310
4, pcs, 101518510785857.84, 59.93, 0.00, 10423832
5, pcs, 99451183856754.81, 0.01, 0.00, 1108
5, pcs, 101751268038971.68, 0.62, 0.00, 106647
5, pcs, 101785037571175.47, 1.23, 0.00, 212462
5, pcs, 101814827364321.60, 1.84, 0.00, 311819
5, pcs, 101834212907616.71, 2.45, 0.00, 425425
5, pcs, 101684620751965.94, 3.06, 0.00, 531659
5, pcs, 101741533959490.01, 3.67, 0.00, 631997
5, pcs, 101697858570625.32, 4.27, 0.00, 731697
5, pcs, 101715947382421.67, 4.87, 0.00, 843013
5, pcs, 101651832821312.13, 5.47, 0.00, 940759
5, pcs, 101624381362556.12, 6.07, 0.00, 1044271
5, pcs, 101623300937948.18, 6.67, 0.00, 1150705
5, pcs, 101648833747771.44, 7.27, 0.00, 1258841
5, pcs, 101645930363647.54, 7.87, 0.00, 1367652
5, pcs, 101615195490360.34, 8.47, 0.00, 1474303
5, pcs, 101612229623904.89, 9.07, 0.00, 1582922
5, pcs, 101612539312703.44, 9.67, 0.00, 1680580
5, pcs, 101584324862222.96, 10.27, 0.00, 1778586
5, pcs, 101591156616139.69, 10.87, 0.00, 1884005
5, pcs, 101616625576869.07, 11.47, 0.00, 1988771
5, pcs, 101603987514996.41, 12.07, 0.00, 2095788
5, pcs, 101581308525536.59, 12.67, 0.00, 2203143
5, pcs, 101562496590572.89, 13.27, 0.00, 2304405
5, pcs, 101521225673342.03, 13.87, 0.00, 2416876
5, pcs, 101521448067129.38, 14.47, 0.00, 2527221
5, pcs, 101524551179392.87, 15.07, 0.00, 2623326
5, pcs, 101539540476815.18, 15.67, 0.00, 2726059
5, pcs, 101527782580777.80, 16.27, 0.00, 2833341
5, pcs, 101537455467184.15, 16.87, 0.00, 2939488
5, pcs, 101515542300799.31, 17.47, 0.00, 3043939
5, pcs, 101507971490818.48, 18.07, 0.00, 3142126
5, pcs, 101516869653067.84, 18.67, 0.00, 3255188
5, pcs, 101525513281014.26, 19.27, 0.00, 3373245
5, pcs, 101528701241930.49, 19.87, 0.00, 3490078
